Date,Adj Close,Close,High,Low,Open,Volume,DataCollectedAt
1995-03-15,1.7597575187683105,2.739448070526123,2.7851059436798096,2.37418794631958,2.4350650310516357,71337728,2026-09-24
1995-03-16,1.935733437538147,3.013392925262451,3.104707956314087,2.8916399478912354,3.013392925262451,17607744,2026-09-24
1995-03-17,1.8672987222671509,2.9068589210510254,3.028611898422241,2.8916399478912354,3.028611898422241,13216075,2026-09-24
1995-03-20,1.8575223684310913,2.8916399478912354,2.9068589210510254,2.830763101577759,2.8916399478912354,5498827,2026-09-24
1995-03-21,1.9455093145370483,3.028611898422241,3.0590500831604004,2.861201047897339,2.8916399478912354,6312768,2026-09-24
1995-03-22,2.180145025253296,3.393872022628784,3.622159004211426,3.0438311100006104,3.0438311100006104,14026731,2026-09-24
1995-03-23,2.1312620639801025,3.3177759647369385,3.4547479152679443,3.3025569915771484,3.3634328842163086,6550955,2026-09-24
1995-03-24,2.141038417816162,3.3329949378967285,3.3634328842163086,3.2721190452575684,3.3482139110565186,1577781,2026-09-24
1995-03-27,2.17036771774292,3.378653049468994,3.378653049468994,3.2721190452575684,3.3177759647369385,1945739,2026-09-24
1995-03-28,2.238802671432495,3.48518705368042,3.622159004211426,3.378653049468994,3.393872022628784,10769323,2026-09-24
1995-03-29,2.248579502105713,3.50040602684021,3.6069400310516357,3.4395289421081543,3.53084397315979,3939936,2026-09-24
1995-03-30,2.121485948562622,3.3025569915771484,3.46996808052063,3.2112419605255127,3.46996808052063,2329301,2026-09-24
1995-03-31,2.199697256088257,3.4243099689483643,3.4243099689483643,3.2112419605255127,3.256899118423462,3544875,2026-09-24
1995-04-03,2.1508147716522217,3.3482139110565186,3.409090995788574,3.3025569915771484,3.409090995788574,2472213,2026-09-24
1995-04-04,2.0237209796905518,3.150365114212036,3.3482139110565186,3.119926929473877,3.3329949378967285,2035264,2026-09-24
1995-04-05,1.9748388528823853,3.0742690563201904,3.150365114212036,3.0438311100006104,3.150365114212036,3745280,2026-09-24
1995-04-06,1.9748388528823853,3.0742690563201904,3.150365114212036,3.0742690563201904,3.104707956314087,2031979,2026-09-24
1995-04-07,1.9748388528823853,3.0742690563201904,3.119926929473877,3.028611898422241,3.0742690563201904,1200789,2026-09-24
1995-04-10,2.072603940963745,3.2264609336853027,3.2873380184173584,3.028611898422241,3.0742690563201904,2306304,2026-09-24
1995-04-11,2.072603940963745,3.2264609336853027,3.2721190452575684,3.1960229873657227,3.2264609336853027,1878389,2026-09-24
1995-04-12,2.1117091178894043,3.2873380184173584,3.3101658821105957,3.2416799068450928,3.2416799068450928,3177739,2026-09-24
1995-04-13,2.072603940963745,3.2264609336853027,3.3177759647369385,3.1960229873657227,3.3177759647369385,602037,2026-09-24
1995-04-17,2.004168748855591,3.119926929473877,3.256899118423462,3.119926929473877,3.1960229873657227,770411,2026-09-24
1995-04-18,1.9650628566741943,3.0590500831604004,3.165584087371826,3.028611898422241,3.119926929473877,1040629,2026-09-24
1995-04-19,1.9455093145370483,3.028611898422241,3.089488983154297,3.028611898422241,3.0590500831604004,1360128,2026-09-24
1995-04-20,1.9455093145370483,3.028611898422241,3.089488983154297,3.028611898422241,3.0438311100006104,1312491,2026-09-24
1995-04-21,1.9846158027648926,3.089488983154297,3.089488983154297,3.0742690563201904,3.0742690563201904,502656,2026-09-24
1995-04-24,2.2290267944335938,3.46996808052063,3.50040602684021,3.089488983154297,3.089488983154297,4398240,2026-09-24
1995-04-25,2.141038417816162,3.3329949378967285,3.4547479152679443,3.3329949378967285,3.4243099689483643,983957,2026-09-24
1995-04-26,2.219250202178955,3.4547479152679443,3.48518705368042,3.3329949378967285,3.3329949378967285,2085365,2026-09-24
1995-04-27,2.2290267944335938,3.46996808052063,3.50040602684021,3.4243099689483643,3.4395289421081543,1733013,2026-09-24
1995-04-28,2.141038417816162,3.3329949378967285,3.4547479152679443,3.2873380184173584,3.4547479152679443,817227,2026-09-24
1995-05-01,2.1312620639801025,3.3177759647369385,3.3634328842163086,3.3025569915771484,3.3634328842163086,820512,2026-09-24
1995-05-02,2.141038417816162,3.3329949378967285,3.3634328842163086,3.3025569915771484,3.3634328842163086,272683,2026-09-24
1995-05-03,2.199697256088257,3.4243099689483643,3.4395289421081543,3.3025569915771484,3.3025569915771484,1546571,2026-09-24
1995-05-04,2.3365671634674072,3.637377977371216,3.774350881576538,3.4395289421081543,3.4395289421081543,6742325,2026-09-24
1995-05-05,2.3658969402313232,3.6830360889434814,3.7591309547424316,3.637377977371216,3.637377977371216,1885781,2026-09-24
1995-05-08,2.4050023555755615,3.7439119815826416,3.7895700931549072,3.652596950531006,3.6678171157836914,1213109,2026-09-24
1995-05-09,2.3365671634674072,3.637377977371216,3.7439119815826416,3.6069400310516357,3.7439119815826416,2055797,2026-09-24
1995-05-10,2.2583558559417725,3.515625,3.5917210578918457,3.50040602684021,3.5917210578918457,3379787,2026-09-24
1995-05-11,2.209473133087158,3.4395289421081543,3.54606294631958,3.4395289421081543,3.54606294631958,749877,2026-09-24
1995-05-12,2.3365671634674072,3.637377977371216,3.7134740352630615,3.4395289421081543,3.4395289421081543,1915349,2026-09-24
1995-05-15,2.4050023555755615,3.7439119815826416,3.774350881576538,3.652596950531006,3.6830360889434814,1425835,2026-09-24
1995-05-16,2.4050023555755615,3.7439119815826416,3.7591309547424316,3.7134740352630615,3.7286930084228516,536331,2026-09-24
1995-05-17,2.6494131088256836,4.124391078948975,4.17004919052124,3.865665912628174,3.911323070526123,5533323,2026-09-24
1995-05-18,2.727623462677002,4.246143817901611,4.367897987365723,4.154829978942871,4.261363983154297,2813888,2026-09-24
1995-05-19,2.6396360397338867,4.1091718673706055,4.20048713684082,4.0939531326293945,4.0939531326293945,1774080,2026-09-24
1995-05-22,2.6005308628082275,4.048295021057129,4.17004919052124,3.9874188899993896,4.1396098136901855,607787,2026-09-24
1995-05-23,2.6982951164245605,4.20048713684082,4.20048713684082,3.9721999168395996,4.0635151863098145,2675083,2026-09-24
1995-05-24,2.776505947113037,4.322239875793457,4.428773880004883,4.276583194732666,4.291801929473877,5276245,2026-09-24
1995-05-25,2.6885182857513428,4.185267925262451,4.413555145263672,4.185267925262451,4.398335933685303,1796256,2026-09-24
1995-05-26,2.668966054916382,4.154829978942871,4.2309250831604,4.154829978942871,4.20048713684082,509227,2026-09-24
1995-05-30,2.5675365924835205,3.9969310760498047,4.246143817901611,3.9721999168395996,4.185267925262451,1418443,2026-09-24
1995-05-31,2.5223190784454346,3.926542043685913,3.9874188899993896,3.8200080394744873,3.926542043685913,2255381,2026-09-24
1995-06-01,2.5565378665924072,3.979809045791626,3.979809045791626,3.896104097366333,3.941761016845703,292395,2026-09-24
1995-06-02,2.6005308628082275,4.048295021057129,4.078733921051025,3.880884885787964,3.911323070526123,1369163,2026-09-24
1995-06-05,2.6298604011535645,4.0939531326293945,4.1091718673706055,4.048295021057129,4.0635151863098145,768768,2026-09-24
1995-06-06,2.5712010860443115,4.00263786315918,4.078733921051025,4.00263786315918,4.048295021057129,487051,2026-09-24
1995-06-07,2.5907535552978516,4.03307580947876,4.0939531326293945,4.00263786315918,4.0635151863098145,560149,2026-09-24
1995-06-08,2.6103084087371826,4.0635151863098145,4.1091718673706055,4.0635151863098145,4.078733921051025,251328,2026-09-24
1995-06-09,2.6396360397338867,4.1091718673706055,4.154829978942871,4.0635151863098145,4.1091718673706055,177408,2026-09-24
1995-06-12,2.6298604011535645,4.0939531326293945,4.124391078948975,4.0939531326293945,4.1091718673706055,154411,2026-09-24
1995-06-13,2.6396360397338867,4.1091718673706055,4.154829978942871,4.0939531326293945,4.1396098136901855,285003,2026-09-24
1995-06-14,2.6005308628082275,4.048295021057129,4.0939531326293945,4.048295021057129,4.0939531326293945,523189,2026-09-24
1995-06-15,2.6103084087371826,4.0635151863098145,4.154829978942871,4.017857074737549,4.048295021057129,925643,2026-09-24
1995-06-16,2.6103084087371826,4.0635151863098145,4.1091718673706055,4.0635151863098145,4.1091718673706055,175765,2026-09-24
1995-06-19,2.6396360397338867,4.1091718673706055,4.124391078948975,4.0635151863098145,4.0635151863098145,1864427,2026-09-24
